"","LanguageName","LanguageCode","Source","InventoryID","Trump","Tones","Vowels","inventorySize","Sonorants","Consonants","Glottocode","LanguageFamilyRoot","Latitude","Longitude","Latitude.grid","Longitude.grid","specH.mean","Family","gFam","autotyp.area","TrumpScore"
"1498","Temiar","tea","ea","2563",TRUE,0,29,49,37,20,"temi1246","Austroasiatic",4.974,101.438,50,148,0.0181240778243978,"Austroasiatic","Austroasiatic","Southeast Asia",26
"1499","Temne","tem","uz","2213",TRUE,2,13,36,20,23,"timn1235","Atlantic-Congo",8.90294,-12.3331,52,89,0.0163529372115385,"Atlantic-Congo","Atlantic-Congo","African Savannah",22
"1500","Tena Quechua","quw","saphon","2041",TRUE,0,3,24,11,21,"tena1240","Quechuan",-0.76271,-77.5404,47,54,0.0139148980205905,"Quechuan","Quechuan","Andean",27
"1501","Tengger","tes","gm","1700",TRUE,0,22,42,30,20,"teng1272","Austronesian",-7.89069,113.037,43,154,0.0182971446639472,"Austronesian","Austronesian","Southeast Asia",23
"1502","Tenharim","pah","saphon","2107",TRUE,0,12,26,18,14,"tenh1241","Tupian",-7.92626,-61.936,43,62,0.0187066708430458,"Tupian","Tupian","NE South America",27
"1503","Tepehua","tpt","ph","1158",TRUE,0,10,34,17,24,"tlac1235","Totonacan",20.704,-98.1947,58,43,0.0114666244636752,"Totonacan","Totonacan","Mesoamerica",21
"1504","Tepehua, Huehuetla; Tepehua de Hidalgo; Tepehua de Huehuetla","tee","ph","1083",TRUE,0,10,36,17,26,"hueh1236","Totonacan",20.6189,-97.9347,58,44,0.0135397317084305,"Totonacan","Totonacan","Mesoamerica",21
"1505","Ter Saami","sjt","ea","2494",TRUE,0,12,69,25,57,"ters1235","Uralic",67.2458,38.5061,82,115,0.00405948430642968,"Uralic","Uralic","Inner Asia",26
"1506","Tera","ttr","uz","2214",TRUE,3,15,53,23,38,"tera1251","Afro-Asiatic",11.0376,11.80953,53,101,0.0122868704384227,"Afro-Asiatic","Afro-Asiatic","African Savannah",22
"1507","Terêna","ter","saphon","1832",TRUE,0,10,23,16,13,"tere1279","Arawakan",-20.6614,-56.0329,36,66,0.0147341133333333,"Arawakan","Arawakan","SE South America",27
"1508","Ternate","tft","ph","1044",TRUE,0,5,25,13,20,"tern1247","North Halmahera",0.80562,127.333,47,162,0.0187525773698524,"North Halmahera","North Halmahera","Oceania",21
"1509","Tetun","tet","gm","1680",TRUE,0,5,18,10,13,"tetu1245","Austronesian",-9.11217,125.528,42,161,0.0180467343240093,"Austronesian","Austronesian","Oceania",23
"1510","Tewa","tew","spa","93",TRUE,4,19,57,26,38,"tewa1260","Kiowa-Tanoan",35.9053,-106.124,66,39,0.00488366442599068,"Kiowa-Tanoan","Kiowa-Tanoan","Basin and Plains",24
"1511","Texistepec Popoluca","poq","ph","1136",TRUE,0,10,29,17,19,"texi1237","Mixe-Zoque",17.8926,-94.8076,56,45,0.0160060400019425,"Mixe-Zoque","Mixe-Zoque","Mesoamerica",21
"1512","Thaadou","tcz","ra","1792",TRUE,0,8,31,14,23,"thad1238","Sino-Tibetan",24.096,93.722,59,144,0.0144618797727273,"Sino-Tibetan","Sino-Tibetan","Southeast Asia",29
"1513","Thai","tha","uz","2215",TRUE,5,21,47,28,26,"thai1261","Tai-Kadai",14.192,100.671,54,148,0.0180662993783994,"Tai-Kadai","Tai-Kadai","Southeast Asia",22
"1514","Thakali","ths","ea","2294",TRUE,0,10,29,17,19,"thak1245","Sino-Tibetan",28.7014,83.6466,62,139,0.0106403479203574,"Sino-Tibetan","Sino-Tibetan","Indic",26
"1515","Thakik","dec","gm","1430",TRUE,0,10,26,19,16,"dagi1241","Narrow Talodi",10.583,29.9404,52,111,0.0152365081353924,"Narrow Talodi","Narrow Talodi","African Savannah",23
"1516","These","keg","gm","1426",TRUE,5,18,47,30,29,"tese1238","Temeinic",11.3885,29.5803,53,111,0.0136004093560606,"Temeinic","Temeinic","African Savannah",23
"1517","Thok Reel","atu","gm","1634",TRUE,3,40,63,49,23,"reel1238","Nilotic",6.32234,30.49451,50,111,0.015742162248446,"Nilotic","Nilotic","African Savannah",23
"1518","Thulung; Thulung Rai","tdh","ph","1220",TRUE,0,8,38,15,30,"thul1246","Sino-Tibetan",27.5389,87.6063,61,141,0.0136147084446387,"Sino-Tibetan","Sino-Tibetan","Indic",21
"1519","Tiba","ttb","gm","1500",TRUE,3,9,34,14,25,"gaaa1245","Atlantic-Congo",8.4809,11.9603,51,101,0.0153914506886169,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1520","Tibetan","bod","ph","1067",TRUE,6,8,38,16,30,"tibe1272","Sino-Tibetan",28.3681,90.1872,62,142,0.00759827272746698,"Sino-Tibetan","Sino-Tibetan","Inner Asia",21
"1521","Ticuna","tca","spa","115",TRUE,9,11,38,17,27,"ticu1245","Ticuna-Yuri",-3.66289,-69.8723,45,58,0.0176327397863248,"Ticuna-Yuri","Ticuna-Yuri","NE South America",24
"1522","TIDDIM CHIN","ctd","upsid","293",TRUE,0,5,26,11,21,"tedi1235","Sino-Tibetan",23.6079,93.519,59,144,0.0144618797727273,"Sino-Tibetan","Sino-Tibetan","Southeast Asia",28
"1523","TIGAK","tgc","upsid","572",TRUE,0,5,17,9,12,"tiga1245","Austronesian",-2.70951,150.893,46,174,0.0193194798096348,"Austronesian","Austronesian","N Coast New Guinea",28
"1524","Tigemaxo Bozo","boz","gm","1450",TRUE,3,14,36,22,22,"tiey1235","Mande",14.1223,-5.08609,54,92,0.0117796040930458,"Mande","Mande","African Savannah",23
"1525","Tigre","tig","spa","130",TRUE,0,7,54,18,47,"tigr1270","Afro-Asiatic",17.3494,38.2233,56,115,0.0119852854747475,"Afro-Asiatic","Afro-Asiatic","Greater Abyssinia",24
"1526","Tigrinya","tir","gm","1350",TRUE,0,7,39,14,32,"tigr1271","Afro-Asiatic",15.3359,38.9266,55,115,0.011394936216589,"Afro-Asiatic","Afro-Asiatic","Greater Abyssinia",23
"1527","tikar","tik","aa","832",TRUE,5,14,46,21,32,"tika1246","Atlantic-Congo",5.87004,11.6104,50,101,0.0163006410402098,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1528","Tila, Chiapas","ctu","ph","860",TRUE,0,6,26,11,20,"chol1282","Mayan",17.4897,-92.4698,56,46,0.0159898933411033,"Mayan","Mayan","Mesoamerica",21
"1529","Tilquiapan Zapotec","zts","ph","1056",TRUE,2,6,30,11,24,"tilq1235","Otomanguean",16.8529,-96.6321,56,44,0.0161145737160062,"Otomanguean","Otomanguean","Mesoamerica",21
"1530","Tinɔr","ahs","gm","1530",TRUE,3,9,36,17,27,"ashe1269","Atlantic-Congo",9.36574,7.39443,52,99,0.0155803042078477,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1531","Tinputz","tpz","ph","1170",TRUE,0,14,26,19,12,"tinp1237","Austronesian",-5.58358,154.972,44,176,0.0190979505167055,"Austronesian","Austronesian","Oceania",21
"1532","Tira","tic","gm","1375",TRUE,0,16,42,25,26,"tira1254","Heibanic",11.0963,30.8092,53,111,0.0136004093560606,"Heibanic","Heibanic","African Savannah",23
"1533","TIRURAY","tiy","upsid","578",TRUE,0,6,22,13,16,"tiru1241","Austronesian",6.77321,124.127,50,160,0.0190148113714064,"Austronesian","Austronesian","Oceania",28
"1534","Tiv","tiv","gm","1331",TRUE,3,6,40,13,34,"tivv1240","Atlantic-Congo",6.88039,9.26287,51,100,0.0165966920299145,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1535","Tiwa","tix","spa","92",TRUE,3,12,41,18,29,"sout2961","Kiowa-Tanoan",34.7873,-106.661,65,39,0.00513874003457653,"Kiowa-Tanoan","Kiowa-Tanoan","Basin and Plains",24
"1536","Tlacolula Valley Zapotec; Western Tlacolula Zapotec; Zapotec, San Juan Guelavía","zab","ph","1078",TRUE,0,18,47,30,29,"sanj1284","Otomanguean",17.0332,-96.5967,56,44,0.0161145737160062,"Otomanguean","Otomanguean","Mesoamerica",21
"1537","TLAPANEC","tpx","upsid","587",TRUE,0,10,30,16,20,"acat1239","Otomanguean",17.1034,-99.0602,56,43,0.0175253850854701,"Otomanguean","Otomanguean","Mesoamerica",28
"1538","TLINGIT","tli","upsid","579",TRUE,0,5,48,8,43,"tlin1245","Athapaskan-Eyak-Tlingit",59.4447,-135.29,78,24,0.00514541570648796,"Athapaskan-Eyak-Tlingit","Athapaskan-Eyak-Tlingit","Alaska-Oregon",28
"1539","Toba (Argentina)","tob","ph","1045",TRUE,0,7,28,15,21,"toba1269","Guaicuruan",-24.40253,-60.4472866667,34,63,0.0114692239963092,"Guaicuruan","Guaicuruan","SE South America",21
"1540","Toba-Batak","bbc","ph","1099",TRUE,0,9,27,16,18,"bata1289","Austronesian",2.35498,99.1761,48,147,0.0183198359110334,"Austronesian","Austronesian","Southeast Asia",21
"1541","Tocco","taz","gm","1429",TRUE,2,10,27,20,17,"toch1257","Narrow Talodi",10.8828,30.1567,53,111,0.0136004093560606,"Narrow Talodi","Narrow Talodi","African Savannah",23
"1542","Toda","tcx","ra","1793",TRUE,0,15,53,27,38,"toda1252","Dravidian",11.4184,77.0168,53,135,0.0180547997804973,"Dravidian","Dravidian","Indic",29
"1543","Tofa","kim","ea","2540",TRUE,0,22,67,31,45,"kara1462","Turkic",53.7145,98.3792,75,147,0.00377672577342657,"Turkic","Turkic","Inner Asia",26
"1544","TOL","jic","upsid","382",TRUE,0,6,28,12,22,"toll1241","Jicaquean",14.6686,-87.0372,55,49,0.0158250287062937,"Jicaquean","Jicaquean","Mesoamerica",28
"1545","Tolowa; Tolowa-Chetco","tol","ph","1069",TRUE,0,5,31,10,26,"tolo1259","Athapaskan-Eyak-Tlingit",41.9192,-124.1,69,30,0.00752633479623155,"Athapaskan-Eyak-Tlingit","Athapaskan-Eyak-Tlingit","California",21
"1546","Tongan; Tonga","ton","ph","1086",TRUE,0,5,17,9,12,"tong1325","Austronesian",-21.17,-175.25,36,3,0.015774931497669,"Austronesian","Austronesian","Oceania",21
"1547","toposa","toq","aa","833",TRUE,1,9,27,17,18,"topo1242","Nilotic",5.15904,34.2159,50,113,0.015100198284188,"Nilotic","Nilotic","African Savannah",25
"1548","Torwali","trw","ph","1219",TRUE,0,14,51,21,37,"torw1241","Indo-European",35.3101,72.5316,65,133,0.00991347902719503,"Indo-European","Indo-European","Indic",21
"1549","Totela","ttl","ph","1203",TRUE,0,10,54,23,44,"tote1238","Atlantic-Congo",-16.9575,24.3751,38,108,0.00960946887451437,"Atlantic-Congo","Atlantic-Congo","S Africa",21
"1550","Totonac","top","spa","84",TRUE,0,6,26,11,20,"papa1238","Totonacan",20.5671,-97.2554,58,44,0.0135397317084305,"Totonacan","Totonacan","Mesoamerica",24
"1551","Tounia","tug","gm","1649",TRUE,3,13,40,21,27,"tuni1251","Atlantic-Congo",9.42506,18.2059,52,105,0.01474748095338,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1552","Toura","neb","gm","1637",TRUE,4,14,39,20,25,"tour1242","Mande",7.76747,-7.33105,51,91,0.0175634382187257,"Mande","Mande","African Savannah",23
"1553","toussian","tsp","aa","835",TRUE,5,14,35,20,21,"nort2787","Atlantic-Congo",11.133,-4.88274,53,92,0.0135367023084693,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1554","tɔfin","tfi","aa","830",TRUE,4,14,41,20,27,"tofi1235","Atlantic-Congo",6.51774,2.43226,50,96,0.0186830117715618,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1555","Trinitario","trn","saphon","2155",TRUE,0,12,30,18,18,"trin1274","Arawakan",-15.3331,-65.4096,39,61,0.0145083481002331,"Arawakan","Arawakan","NE South America",27
"1556","Trió","tri","saphon","1884",TRUE,0,14,24,19,10,"trio1238","Cariban",2.53616,-55.7599,48,66,0.0174214727253302,"Cariban","Cariban","NE South America",27
"1557","Tripuri","trp","ra","1794",TRUE,0,9,34,17,25,"kokb1239","Sino-Tibetan",23.1916,91.4673,59,143,0.0168814254114219,"Sino-Tibetan","Sino-Tibetan","Indic",29
"1558","Ts'amakko","tsb","gm","1608",TRUE,2,10,68,24,58,"tsam1247","Afro-Asiatic",5.3097,36.9139,50,114,0.0141407516427739,"Afro-Asiatic","Afro-Asiatic","Greater Abyssinia",23
"1559","Tsez","ddo","ea","2329",TRUE,0,6,42,12,36,"dido1241","Nakh-Daghestanian",42.2646,45.8096,69,119,0.00654397926787102,"Nakh-Daghestanian","Nakh-Daghestanian","Greater Mesopotamia",26
"1560","Tshangla","tsj","ph","1221",TRUE,0,5,37,13,32,"tsha1245","Sino-Tibetan",27.3694,91.7741,61,143,0.0134201578290598,"Sino-Tibetan","Sino-Tibetan","Indic",21
"1561","TSIMSHIAN","tsi","upsid","592",TRUE,0,5,41,15,36,"nucl1649","Tsimshian",52.59103,-128.544545,74,28,0.00657977012140637,"Tsimshian","Tsimshian","Alaska-Oregon",28
"1562","TSOU","tsu","upsid","593",TRUE,0,6,21,10,15,"tsou1248","Austronesian",23.216,120.787,59,158,0.0170971378360528,"Austronesian","Austronesian","Southeast Asia",28
"1563","Tsuvadi; Avadi; Abadi; Evadi; Kamberi; Ibeto","tvd","ph","1063",TRUE,2,12,52,22,40,"tsuv1239","Atlantic-Congo",10.8421,5.22095,53,98,0.0137932377480575,"Atlantic-Congo","Atlantic-Congo","African Savannah",21
"1564","Tucano","tuo","saphon","2064",TRUE,0,12,27,15,15,"tuca1252","Tucanoan",0.579755,-69.5763,47,58,0.0180299208216783,"Tucanoan","Tucanoan","NE South America",27
"1565","Tukang Besi","khc","ph","1152",TRUE,0,5,29,10,24,"tuka1248","Austronesian",-5.30994,123.578,44,160,0.0185541485042735,"Austronesian","Austronesian","Oceania",21
"1566","Tuki","bag","gm","1573",TRUE,4,10,39,17,29,"tuki1240","Atlantic-Congo",4.64348,11.5353,49,101,0.0171731030205905,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1567","Tulishi","tey","gm","1416",TRUE,3,19,59,34,40,"tuli1249","Kadugli-Krongo",11.4507,29.108,53,110,0.0135326661845377,"Kadugli-Krongo","Kadugli-Krongo","African Savannah",23
"1568","Tulu","tcy","ea","2547",TRUE,0,14,35,23,21,"tulu1258","Dravidian",12.8114,75.2651,54,135,0.0171548168473193,"Dravidian","Dravidian","Indic",26
"1569","Tunebo","tuf","saphon","1899",TRUE,0,5,19,11,14,"cent2150","Chibchan",6.8867,-72.097,51,57,0.0148607061810412,"Chibchan","Chibchan","NE South America",27
"1570","Tuparí","tpr","saphon","2108",TRUE,0,15,29,21,14,"tupa1250","Tupian",-11.8884,-62.2544,41,62,0.0149232652614608,"Tupian","Tupian","NE South America",27
"1571","Tupinambá","tpn","saphon","2109",TRUE,0,12,25,18,13,"tupi1273","Tupian",-22.807778,-42.106389,35,73,0.0153561168570319,"Tupian","Tupian","SE South America",27
"1572","Tupuri","tui","gm","1345",TRUE,4,24,56,32,32,"tupu1244","Atlantic-Congo",10.0144,14.8697,52,103,0.0132269323290598,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1573","Turkish","tur","uz","2217",TRUE,0,12,36,18,24,"nucl1301","Turkic",39.8667,32.8667,68,112,0.00578964780167055,"Turkic","Turkic","Greater Mesopotamia",22
"1574","Turkmen","tuk","ea","2595",TRUE,0,16,37,23,21,"turk1304","Turkic",37.0872,59.1757,66,126,0.00367298597960373,"Turkic","Turkic","Inner Asia",26
"1575","Tuva; Tuvan","tyv","ph","1225",TRUE,0,16,37,23,21,"tuvi1240","Turkic",48.436,92.6693,72,144,0.00381078085916861,"Turkic","Turkic","Inner Asia",21
"1576","Tuyuca","tue","saphon","2065",TRUE,0,12,23,15,11,"tuyu1244","Tucanoan",0.39441,-70.043515,47,58,0.0180299208216783,"Tucanoan","Tucanoan","NE South America",27
"1577","Twampa","udu","gm","1485",TRUE,0,5,28,11,23,"uduk1239","Koman",9.16012,34.2293,52,113,0.0151010292216395,"Koman","Koman","Greater Abyssinia",23
"1578","Tzeltal","tzh","spa","86",TRUE,0,5,30,12,25,"tzel1254","Mayan",16.6384,-92.2786,56,47,0.015216641497669,"Mayan","Mayan","Mesoamerica",24
"1579","Tzotzil, Chamula","tzo","ph","1079",TRUE,0,6,26,10,20,"tzot1259","Mayan",16.6362,-92.7388,56,46,0.0159898933411033,"Mayan","Mayan","Mesoamerica",21
"1580","Tzutujil","tzj","ph","1223",TRUE,0,10,35,16,25,"tzut1248","Mayan",14.6351,-91.2012,55,47,0.0169066000524476,"Mayan","Mayan","Mesoamerica",21
"1581","Udihe","ude","ea","2570",TRUE,0,18,40,25,22,"udih1248","Tungusic",46.6309,135.678,71,166,0.00599643862012432,"Tungusic","Tungusic","N Coast Asia",26
"1582","Udmurt","udm","ea","2240",TRUE,0,4,36,11,32,"udmu1245","Uralic",56.12921,52.63548,76,123,0.00539649439718337,"Uralic","Uralic","Inner Asia",26
"1583","Ukrainian","ukr","ph","1035",TRUE,0,6,30,12,24,"ukra1253","Indo-European",48.175842,24.395786,72,108,0.00698520402583528,"Indo-European","Indo-European","Inner Asia",21
"1584","umbundu","umb","gm","1268",TRUE,0,10,30,20,20,"umbu1257","Atlantic-Congo",-12.4763,14.4148,41,103,0.0125521601285936,"Atlantic-Congo","Atlantic-Congo","S Africa",23
"1585","Umotína","umo","saphon","1975",TRUE,0,8,20,14,12,"umot1240","Bororoan",-15.5929,-57.4192,39,65,0.0149873803974359,"Bororoan","Bororoan","NE South America",27
"1586","UPPER CHEHALIS","cjh","upsid","283",TRUE,0,4,34,9,30,"uppe1439","Salishan",46.7981,-123.169,71,30,0.00720213433158508,"Salishan","Salishan","Alaska-Oregon",28
"1587","Upper Saxon","sxu","uz","2232",TRUE,0,10,35,15,25,"uppe1400","Indo-European",51.152,12.692,73,102,0.00657802499358974,"Indo-European","Indo-European","Europe",22
"1588","Upper Sorbian","hsb","ea","2541",TRUE,0,7,42,18,35,"uppe1395","Indo-European",51.2403,14.4098,73,103,0.00654143249941725,"Indo-European","Indo-European","Europe",26
"1589","Urali","url","ra","1796",TRUE,0,20,46,30,26,"ural1274","Dravidian",10.8519,76.8007,53,135,0.0180547997804973,"Dravidian","Dravidian","Indic",29
"1590","Urdu","urd","ea","2466",TRUE,0,19,58,26,39,"urdu1245","Indo-European",25,67,60,130,0.0170040345957653,"Indo-European","Indo-European","Indic",26
"1591","Urii","uvh","ph","983",TRUE,0,8,24,14,16,"urii1240","Nuclear Trans New Guinea",-6.41993,146.608,44,172,0.016431737020202,"Nuclear Trans New Guinea","Nuclear Trans New Guinea","N Coast New Guinea",21
"1592","Uru","ure","saphon","2127",TRUE,0,10,33,17,23,"uruu1244","Uru-Chipaya",-16.72547,-68.97119,38,59,0.00749582190637141,"Uru-Chipaya","Uru-Chipaya","Andean",27
"1593","Uru-Eu-Wau-Wau","urz","saphon","2110",TRUE,0,12,26,18,14,"urue1240","Tupian",-10.9176,-63.8086,41,62,0.0149232652614608,"Tupian","Tupian","NE South America",27
"1594","USAN","wnu","upsid","616",TRUE,0,6,20,10,14,"usan1239","Nuclear Trans New Guinea",-4.84265,145.362,44,171,0.0169529563714064,"Nuclear Trans New Guinea","Nuclear Trans New Guinea","N Coast New Guinea",28
"1595","Usarufa","usa","ph","870",TRUE,0,5,22,16,17,"usar1243","Nuclear Trans New Guinea",-6.38898,145.633,44,171,0.0169529563714064,"Nuclear Trans New Guinea","Nuclear Trans New Guinea","Interior New Guinea",21
"1596","Uwu","aye","gm","1545",TRUE,3,14,43,23,29,"ayer1245","Atlantic-Congo",7.52206,6.01979,51,98,0.017759444771756,"Atlantic-Congo","Atlantic-Congo","African Savannah",23
"1597","Uyghur","uig","ea","2612",TRUE,0,14,43,21,29,"uigh1240","Turkic",43.67,79.75,70,137,0.00322299008548951,"Turkic","Turkic","Inner Asia",26
"1598","UZBEK","uzn","upsid","603",TRUE,0,6,30,13,24,"nort2690","Turkic",43.7489,59.231,70,126,0.00446603967191142,"Turkic","Turkic","Inner Asia",28
"1599","Vaagri Boli","vaa","ra","1798",TRUE,0,14,37,23,23,"vaag1238","Indo-European",12.215,79.5335,53,137,0.0161290927933178,"Indo-European","Indo-European","Indic",29
"1600","vagala","vag","aa","836",TRUE,0,30,54,39,24,"vagl1239","Atlantic-Congo",9.33848,-2.31333,52,94,0.0158166494858197,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1601","Vai","vai","ph","1034",TRUE,4,11,43,18,32,"vaii1241","Mande",7.05085,-11.3262,51,89,0.0183165141802642,"Mande","Mande","African Savannah",21
"1602","Vallader Romansh","roh","ea","2304",TRUE,0,18,46,26,28,"roma1326","Indo-European",46.5538,9.92812,71,100,0.00733882287257187,"Indo-European","Indo-European","Europe",26
"1603","Vame","mlr","gm","1595",TRUE,3,5,46,13,41,"vame1236","Afro-Asiatic",10.9481,14.2131,53,102,0.0118947903034188,"Afro-Asiatic","Afro-Asiatic","African Savannah",23
"1604","VANIMO","vam","upsid","604",TRUE,0,16,28,20,12,"vani1248","Sko",-2.68501,141.258,46,169,0.0184464697552448,"Sko","Sko","N Coast New Guinea",28
"1605","Varli","vav","ea","2404",TRUE,0,17,46,24,29,"varl1238","Indo-European",20.5635,73.2975,58,133,0.0169255054292929,"Indo-European","Indo-European","Indic",26
"1606","Veps","vep","ea","2490",TRUE,0,10,44,19,34,"veps1250","Uralic",60.3353,34.7865,78,113,0.00546738812917638,"Uralic","Uralic","Inner Asia",26
"1607","Vietnamese","vie","uz","2233",TRUE,5,16,45,23,29,"viet1252","Austroasiatic",20.681188,105.774071,58,151,0.0159176864656177,"Austroasiatic","Austroasiatic","Southeast Asia",22
"1608","Votic","vot","ea","2326",TRUE,0,20,55,30,35,"voti1245","Uralic",59.3802,28.6235,78,110,0.0056451958045843,"Uralic","Uralic","Inner Asia",26
"1609","vute","vut","aa","837",TRUE,5,24,59,32,35,"vute1244","Atlantic-Congo",6.13603,11.8839,50,101,0.0163006410402098,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1610","Wa","wbm","ph","1028",TRUE,0,22,49,34,27,"nucl1290","Austroasiatic",23.1024,99.108,59,147,0.0127122379887335,"Austroasiatic","Austroasiatic","Southeast Asia",21
"1611","waama","wwa","aa","838",TRUE,3,25,41,29,16,"waam1244","Atlantic-Congo",10.5956,1.65318,52,96,0.0158915132358197,"Atlantic-Congo","Atlantic-Congo","African Savannah",25
"1612","WAHGI","wgi","upsid","610",TRUE,0,6,23,12,17,"nucl1620","Nuclear Trans New Guinea",-6.11629,144.665,44,171,0.0169529563714064,"Nuclear Trans New Guinea","Nuclear Trans New Guinea","Interior New Guinea",28
"1613","Waimiri-Atroarí","atr","saphon","1885",TRUE,0,11,27,17,16,"waim1253","Cariban",-0.61832,-60.4259,47,63,0.0190263099592075,"Cariban","Cariban","NE South America",27
"1614","Waiwai","waw","saphon","1886",TRUE,0,6,20,13,14,"waiw1244","Cariban",1.50881,-59.1417,48,64,0.0177676056954157,"Cariban","Cariban","NE South America",27
"1615","Wakhi","wbl","ea","2514",TRUE,0,7,50,14,43,"wakh1245","Indo-European",37.1768,73.9777,66,134,0.00519232456216006,"Indo-European","Indo-European","Indic",26
"1616","Walungge","ola","ea","2527",TRUE,0,14,46,24,32,"walu1241","Sino-Tibetan",27.695,87.2374,61,141,0.0136147084446387,"Sino-Tibetan","Sino-Tibetan","Indic",26
"1617","Wambon","wms","ph","1029",TRUE,0,10,26,15,16,"wamb1259","Nuclear Trans New Guinea",-5.44334,140.48,44,169,0.0187430518337218,"Nuclear Trans New Guinea","Nuclear Trans New Guinea","Interior New Guinea",21
"1618","wan","wan","aa","839",TRUE,3,12,36,16,24,"wann1242","Mande",7.88773,-5.82092,51,92,0.0173445690705128,"Mande","Mande","African Savannah",25
"1619","Wanano","gvc","ph","1113",TRUE,2,6,24,9,18,"guan1269","Tucanoan",1.07554,-69.5705,48,58,0.0182160281002331,"Tucanoan","Tucanoan","NE South America",21
"1620","Waneci","wne","ea","2589",TRUE,0,7,30,13,23,"wane1241","Indo-European",30.0501,67.8327,63,131,0.00515201252408702,"Indo-European","Indo-European","Inner Asia",26
